datetime,open,high,low,close,volume
2025-12-10 09:15:00,25863.900390625,25922.25,25833.80078125,25919.849609375,0
2025-12-10 10:15:00,25920.80078125,25947.650390625,25822.69921875,25874.650390625,0
2025-12-10 11:15:00,25876.05078125,25880.80078125,25817.349609375,25830.650390625,0
2025-12-10 12:15:00,25830.69921875,25839.349609375,25768.05078125,25801.849609375,0
2025-12-10 13:15:00,25802.30078125,25850.19921875,25750.55078125,25758.5,0
2025-12-10 14:15:00,25758.44921875,25788.69921875,25734.900390625,25760.099609375,0
2025-12-10 15:15:00,25761.400390625,25767.400390625,25742.650390625,25742.650390625,0
2025-12-11 09:15:00,25777.44921875,25807.55078125,25693.30078125,25807.55078125,0
2025-12-11 10:15:00,25805.5,25844.44921875,25764.5,25797.44921875,0
2025-12-11 11:15:00,25797.5,25889.80078125,25789.900390625,25876.599609375,0
2025-12-11 12:15:00,25878.599609375,25918.099609375,25840.80078125,25855.150390625,0
2025-12-11 13:15:00,25854.05078125,25901.849609375,25850.55078125,25866.19921875,0
2025-12-11 14:15:00,25863.25,25921.75,25848.25,25895.44921875,0
2025-12-11 15:15:00,25895.099609375,25903.400390625,25891.05078125,25898.400390625,0
2025-12-12 09:15:00,25971.19921875,26038.150390625,25964.900390625,25988.5,0
2025-12-12 10:15:00,25989.150390625,26008.25,25939.05078125,25990.44921875,0
2025-12-12 11:15:00,25990.80078125,26037.849609375,25989.25,26013.650390625,0
2025-12-12 12:15:00,26014.19921875,26037.849609375,26007.55078125,26034.05078125,0
2025-12-12 13:15:00,26034.69921875,26056.25,26008.94921875,26043.05078125,0
2025-12-12 14:15:00,26042.900390625,26057.400390625,26015.80078125,26054.099609375,0
2025-12-12 15:15:00,26053.94921875,26054.5,26037.150390625,26037.150390625,0
2025-12-15 09:15:00,25957.25,26004.0,25904.75,25961.349609375,0
2025-12-15 10:15:00,25961.349609375,25997.55078125,25946.94921875,25980.94921875,0
2025-12-15 11:15:00,25980.849609375,26028.0,25961.55078125,26018.55078125,0
2025-12-15 12:15:00,26019.55078125,26044.599609375,26003.44921875,26042.099609375,0
2025-12-15 13:15:00,26041.94921875,26043.94921875,25990.150390625,26009.849609375,0
2025-12-15 14:15:00,26009.5,26047.0,26007.400390625,26030.05078125,0
2025-12-15 15:15:00,26029.849609375,26031.55078125,26013.349609375,26014.0,0
2025-12-16 09:15:00,25966.75,25970.0,25879.55078125,25892.849609375,0
2025-12-16 10:15:00,25892.44921875,25922.69921875,25888.150390625,25898.80078125,0
2025-12-16 11:15:00,25898.25,25911.19921875,25870.5,25887.5,0
2025-12-16 12:15:00,25887.05078125,25914.44921875,25875.849609375,25886.849609375,0
2025-12-16 13:15:00,25887.650390625,25929.150390625,25875.900390625,25883.25,0
2025-12-16 14:15:00,25883.80078125,25902.05078125,25848.55078125,25856.05078125,0
2025-12-16 15:15:00,25858.75,25858.75,25834.849609375,25851.349609375,0
2025-12-17 09:15:00,25902.400390625,25928.650390625,25823.94921875,25841.05078125,0
2025-12-17 10:15:00,25840.150390625,25851.75,25801.80078125,25842.75,0
2025-12-17 11:15:00,25842.05078125,25851.30078125,25789.349609375,25796.400390625,0
2025-12-17 12:15:00,25796.25,25812.849609375,25779.69921875,25791.400390625,0
2025-12-17 13:15:00,25791.44921875,25826.150390625,25780.900390625,25798.55078125,0
2025-12-17 14:15:00,25798.5,25832.650390625,25770.80078125,25816.349609375,0
2025-12-17 15:15:00,25816.25,25835.75,25809.19921875,25822.650390625,0
2025-12-18 09:15:00,25785.69921875,25804.349609375,25726.75,25791.150390625,0
2025-12-18 10:15:00,25792.30078125,25863.900390625,25785.650390625,25831.69921875,0
2025-12-18 11:15:00,25831.44921875,25882.650390625,25821.69921875,25878.80078125,0
2025-12-18 12:15:00,25878.94921875,25901.30078125,25861.650390625,25879.80078125,0
2025-12-18 13:15:00,25880.0,25880.0,25802.150390625,25805.25,0
2025-12-18 14:15:00,25805.30078125,25833.94921875,25770.849609375,25820.400390625,0
2025-12-18 15:15:00,25821.25,25826.19921875,25806.69921875,25815.650390625,0
2025-12-19 09:15:00,25907.849609375,25970.25,25884.30078125,25935.599609375,0
2025-12-19 10:15:00,25935.44921875,25978.69921875,25931.349609375,25954.75,0
2025-12-19 11:15:00,25953.5,25960.400390625,25905.599609375,25943.94921875,0
2025-12-19 12:15:00,25944.55078125,25962.400390625,25920.80078125,25930.19921875,0
2025-12-19 13:15:00,25930.30078125,25984.69921875,25926.80078125,25967.5,0
2025-12-19 14:15:00,25967.94921875,25993.099609375,25945.44921875,25969.849609375,0
2025-12-19 15:15:00,25968.5,25974.25,25955.599609375,25961.400390625,0
2025-12-22 09:15:00,26055.849609375,26141.900390625,26052.0,26129.25,0
2025-12-22 10:15:00,26128.849609375,26147.25,26118.19921875,26123.94921875,0
2025-12-22 11:15:00,26124.099609375,26148.099609375,26117.400390625,26134.55078125,0
2025-12-22 12:15:00,26134.650390625,26153.650390625,26111.75,26139.94921875,0
2025-12-22 13:15:00,26141.44921875,26157.25,26125.849609375,26143.5,0
2025-12-22 14:15:00,26143.849609375,26180.55078125,26128.55078125,26174.80078125,0
2025-12-22 15:15:00,26174.94921875,26176.44921875,26160.94921875,26162.75,0
2025-12-23 09:15:00,26205.19921875,26205.19921875,26120.0,26184.19921875,0
2025-12-23 10:15:00,26184.650390625,26195.44921875,26162.80078125,26190.0,0
2025-12-23 11:15:00,26189.75,26196.94921875,26157.55078125,26187.69921875,0
2025-12-23 12:15:00,26187.400390625,26198.94921875,26167.099609375,26186.650390625,0
2025-12-23 13:15:00,26186.650390625,26206.099609375,26179.80078125,26203.349609375,0
