datetime,open,high,low,close,volume
2025-12-10 09:15:00,84607.4921875,84958.203125,84607.4921875,84916.71875,0.0
2025-12-10 10:15:00,84916.140625,85019.78125,84606.1796875,84765.0078125,0.0
2025-12-10 11:15:00,84772.546875,84794.859375,84573.15625,84619.4296875,0.0
2025-12-10 12:15:00,84619.140625,84644.7265625,84412.390625,84497.140625,0.0
2025-12-10 13:15:00,84497.140625,84684.25,84363.2890625,84399.09375,0.0
2025-12-10 14:15:00,84398.78125,84494.046875,84313.828125,84399.15625,0.0
2025-12-10 15:15:00,84399.453125,84407.7578125,84390.6171875,84391.2734375,0.0
2025-12-11 09:15:00,84461.96875,84538.1796875,84150.1875,84500.2109375,0.0
2025-12-11 10:15:00,84507.6875,84628.109375,84351.65625,84449.8515625,0.0
2025-12-11 11:15:00,84454.8203125,84811.9609375,84432.390625,84765.9296875,0.0
2025-12-11 12:15:00,84765.9609375,84896.9609375,84618.7265625,84690.4375,0.0
2025-12-11 13:15:00,84685.671875,84827.0234375,84650.7578125,84697.0703125,0.0
2025-12-11 14:15:00,84706.75,84906.140625,84647.5390625,84806.6796875,0.0
2025-12-11 15:15:00,84806.34375,84826.8671875,84806.34375,84818.1328125,0.0
2025-12-12 09:15:00,85089.1328125,85282.7578125,85050.6484375,85116.6484375,0.0
2025-12-12 10:15:00,85112.8984375,85177.5234375,84957.0390625,85117.3125,0.0
2025-12-12 11:15:00,85117.3125,85280.6328125,85110.9921875,85193.6796875,0.0
2025-12-12 12:15:00,85193.6796875,85271.0703125,85169.4296875,85240.46875,0.0
2025-12-12 13:15:00,85240.78125,85310.7421875,85182.75,85268.9375,0.0
2025-12-12 14:15:00,85269.109375,85320.8203125,85187.2109375,85310.34375,0.0
2025-12-12 15:15:00,85307.890625,85307.890625,85267.5234375,85267.65625,0.0
2025-12-15 09:15:00,84898.203125,85150.0390625,84841.03125,85033.03125,0.0
2025-12-15 10:15:00,85032.671875,85131.8984375,84969.796875,85073.3203125,0.0
2025-12-15 11:15:00,85073.4765625,85239.09375,85005.953125,85205.34375,0.0
2025-12-15 12:15:00,85205.328125,85274.53125,85156.640625,85272.9921875,0.0
2025-12-15 13:15:00,85270.9375,85275.4609375,85108.53125,85148.40625,0.0
2025-12-15 14:15:00,85152.5390625,85278.5078125,85144.6328125,85221.1796875,0.0
2025-12-15 15:15:00,85221.03125,85230.5,85213.9609375,85213.9609375,0.0
2025-12-16 09:15:00,85010.3671875,85033.8828125,84717.078125,84750.3671875,0.0
2025-12-16 10:15:00,84752.5078125,84851.0234375,84734.1171875,84754.140625,0.0
2025-12-16 11:15:00,84754.140625,84808.5078125,84684.1875,84746.53125,0.0
2025-12-16 12:15:00,84745.0703125,84845.3125,84719.4765625,84764.71875,0.0
2025-12-16 13:15:00,84766.2421875,84904.2421875,84737.5625,84767.5703125,0.0
2025-12-16 14:15:00,84763.703125,84802.828125,84655.0078125,84685.3203125,0.0
2025-12-16 15:15:00,84685.7578125,84710.6484375,84680.1875,84680.1875,0.0
2025-12-17 09:15:00,84830.9296875,84889.046875,84570.7109375,84614.1796875,0.0
2025-12-17 10:15:00,84615.0625,84650.078125,84491.953125,84616.09375,0.0
2025-12-17 11:15:00,84616.09375,84650.53125,84437.90625,84460.1875,0.0
2025-12-17 12:15:00,84460.890625,84534.96875,84417.9765625,84469.53125,0.0
2025-12-17 13:15:00,84469.7109375,84578.96875,84436.7890625,84496.9609375,0.0
2025-12-17 14:15:00,84496.046875,84593.4375,84421.7265625,84538.96875,0.0
