datetime,open,high,low,close,volume
2025-12-10 09:00:00,84607.4921875,84869.4921875,84607.4921875,84830.4765625,0
2025-12-10 09:30:00,84830.5234375,84945.2578125,84773.2890625,84793.3125,0
2025-12-10 10:00:00,84806.6171875,85019.78125,84793.84375,84905.359375,0
2025-12-10 10:30:00,84903.59375,85001.0078125,84665.96875,84665.96875,0
2025-12-10 11:00:00,84665.96875,84794.859375,84606.1796875,84724.2890625,0
2025-12-10 11:30:00,84724.2890625,84725.9921875,84597.78125,84648.671875,0
2025-12-10 12:00:00,84648.671875,84713.0390625,84560.140625,84580.140625,0
2025-12-10 12:30:00,84580.1796875,84580.1796875,84412.390625,84493.78125,0
2025-12-10 13:00:00,84488.65625,84655.203125,84464.3671875,84640.15625,0
2025-12-10 13:30:00,84640.7734375,84684.25,84495.59375,84497.3515625,0
2025-12-10 14:00:00,84498.328125,84527.2265625,84313.828125,84323.1796875,0
2025-12-10 14:30:00,84323.078125,84494.046875,84323.078125,84384.40625,0
2025-12-10 15:00:00,84391.9921875,84445.21875,84368.75,84391.2734375,0
2025-12-11 09:00:00,84461.96875,84534.921875,84302.0234375,84532.5234375,0
2025-12-11 09:30:00,84531.9296875,84538.1796875,84150.1875,84221.5234375,0
2025-12-11 10:00:00,84221.21875,84570.140625,84213.140625,84514.21875,0
2025-12-11 10:30:00,84507.296875,84628.109375,84460.2578125,84463.90625,0
2025-12-11 11:00:00,84463.2734375,84588.921875,84351.65625,84560.78125,0
2025-12-11 11:30:00,84560.890625,84668.5078125,84521.921875,84642.671875,0
2025-12-11 12:00:00,84642.671875,84896.9609375,84642.671875,84870.75,0
2025-12-11 12:30:00,84870.75,84895.5078125,84748.859375,84768.4921875,0
2025-12-11 13:00:00,84768.7421875,84784.25,84618.7265625,84667.1015625,0
2025-12-11 13:30:00,84676.1015625,84827.0234375,84676.1015625,84795.1796875,0
2025-12-11 14:00:00,84802.15625,84888.34375,84658.171875,84875.453125,0
2025-12-11 14:30:00,84869.046875,84906.140625,84647.5390625,84747.28125,0
2025-12-11 15:00:00,84748.5390625,84877.2421875,84748.5390625,84818.1328125,0
2025-12-12 09:00:00,85089.1328125,85220.25,85053.0703125,85192.09375,0
2025-12-12 09:30:00,85192.09375,85282.7578125,85152.2890625,85169.09375,0
2025-12-12 10:00:00,85168.671875,85177.796875,84957.0390625,85000.0625,0
2025-12-12 10:30:00,84999.9921875,85088.8515625,84974.9765625,84990.8515625,0
2025-12-12 11:00:00,84992.4296875,85217.03125,84986.7109375,85199.140625,0
2025-12-12 11:30:00,85199.140625,85253.859375,85172.15625,85240.4296875,0
2025-12-12 12:00:00,85239.890625,85280.6328125,85161.4765625,85235.03125,0
2025-12-12 12:30:00,85235.2265625,85271.0703125,85183.5,85205.4921875,0
