datetime,open,high,low,close,volume
2025-12-10 09:15:00,84607.4921875,84869.4921875,84607.4921875,84830.4765625,0.0
2025-12-10 09:30:00,84830.5234375,84945.2578125,84830.09375,84899.640625,0.0
2025-12-10 09:45:00,84899.640625,84942.0078125,84773.2890625,84793.3125,0.0
2025-12-10 10:00:00,84806.6171875,84958.203125,84793.84375,84916.71875,0.0
2025-12-10 10:15:00,84916.140625,85019.78125,84902.71875,84905.359375,0.0
2025-12-10 10:30:00,84903.59375,85001.0078125,84894.046875,84940.1875,0.0
2025-12-10 10:45:00,84940.1875,84945.890625,84665.96875,84665.96875,0.0
2025-12-10 11:00:00,84665.96875,84775.9375,84606.1796875,84765.0078125,0.0
2025-12-10 11:15:00,84772.546875,84794.859375,84705.390625,84724.2890625,0.0
2025-12-10 11:30:00,84724.2890625,84725.9921875,84626.8125,84656.3828125,0.0
2025-12-10 11:45:00,84659.7578125,84660.5078125,84597.78125,84648.671875,0.0
2025-12-10 12:00:00,84648.671875,84713.0390625,84573.15625,84619.4296875,0.0
2025-12-10 12:15:00,84619.140625,84644.7265625,84560.140625,84580.140625,0.0
2025-12-10 12:30:00,84580.1796875,84580.1796875,84412.390625,84450.71875,0.0
2025-12-10 12:45:00,84449.9609375,84535.15625,84414.84375,84493.78125,0.0
2025-12-10 13:00:00,84488.65625,84573.890625,84464.3671875,84497.140625,0.0
2025-12-10 13:15:00,84497.140625,84655.203125,84497.140625,84640.15625,0.0
2025-12-10 13:30:00,84640.7734375,84684.25,84598.6796875,84620.546875,0.0
2025-12-10 13:45:00,84620.546875,84623.6015625,84495.59375,84497.3515625,0.0
2025-12-10 14:00:00,84498.328125,84527.2265625,84363.2890625,84399.09375,0.0
2025-12-10 14:15:00,84398.78125,84444.8671875,84313.828125,84323.1796875,0.0
2025-12-10 14:30:00,84323.078125,84494.046875,84323.078125,84402.8671875,0.0
2025-12-10 14:45:00,84403.1015625,84460.421875,84340.7734375,84384.40625,0.0
2025-12-10 15:00:00,84391.9921875,84445.21875,84368.75,84399.15625,0.0
2025-12-10 15:15:00,84399.453125,84407.7578125,84390.6171875,84391.2734375,0.0
2025-12-11 09:15:00,84461.96875,84534.921875,84302.0234375,84532.5234375,0.0
2025-12-11 09:30:00,84531.9296875,84538.1796875,84161.1171875,84240.9375,0.0
2025-12-11 09:45:00,84237.90625,84313.4765625,84150.1875,84221.5234375,0.0
2025-12-11 10:00:00,84221.21875,84500.2109375,84213.140625,84500.2109375,0.0
2025-12-11 10:15:00,84507.6875,84570.140625,84435.53125,84514.21875,0.0
2025-12-11 10:30:00,84507.296875,84626.2109375,84460.2578125,84576.1875,0.0
2025-12-11 10:45:00,84575.8828125,84628.109375,84463.90625,84463.90625,0.0
2025-12-11 11:00:00,84463.2734375,84495.4375,84351.65625,84449.8515625,0.0
2025-12-11 11:15:00,84454.8203125,84588.921875,84432.390625,84560.78125,0.0
2025-12-11 11:30:00,84560.890625,84608.421875,84521.921875,84604.78125,0.0
2025-12-11 11:45:00,84604.78125,84668.5078125,84559.8984375,84642.671875,0.0
2025-12-11 12:00:00,84642.671875,84811.9609375,84642.671875,84765.9296875,0.0
2025-12-11 12:15:00,84765.9609375,84896.9609375,84721.7109375,84870.75,0.0
2025-12-11 12:30:00,84870.75,84895.5078125,84758.46875,84826.4375,0.0
2025-12-11 12:45:00,84826.4375,84838.0,84748.859375,84768.4921875,0.0
2025-12-11 13:00:00,84768.7421875,84784.25,84618.7265625,84690.4375,0.0
2025-12-11 13:15:00,84685.671875,84736.5078125,84650.7578125,84667.1015625,0.0
2025-12-11 13:30:00,84676.1015625,84777.2109375,84676.1015625,84744.0390625,0.0
2025-12-11 13:45:00,84744.0390625,84827.0234375,84703.1796875,84795.1796875,0.0
2025-12-11 14:00:00,84802.15625,84802.15625,84658.171875,84697.0703125,0.0
2025-12-11 14:15:00,84706.75,84888.34375,84695.3828125,84875.453125,0.0
2025-12-11 14:30:00,84869.046875,84906.140625,84767.28125,84787.328125,0.0
2025-12-11 14:45:00,84784.3203125,84789.296875,84647.5390625,84747.28125,0.0
2025-12-11 15:00:00,84748.5390625,84877.2421875,84748.5390625,84806.6796875,0.0
2025-12-11 15:15:00,84806.34375,84826.8671875,84806.34375,84818.1328125,0.0
2025-12-12 09:15:00,85089.1328125,85220.25,85053.0703125,85192.09375,0.0
2025-12-12 09:30:00,85192.09375,85282.7578125,85190.6796875,85229.1875,0.0
2025-12-12 09:45:00,85228.828125,85233.53125,85152.2890625,85169.09375,0.0
2025-12-12 10:00:00,85168.671875,85177.796875,85050.6484375,85116.6484375,0.0
2025-12-12 10:15:00,85112.8984375,85177.5234375,84957.0390625,85000.0625,0.0
2025-12-12 10:30:00,84999.9921875,85088.8515625,84998.3984375,85012.671875,0.0
2025-12-12 10:45:00,85013.1328125,85049.640625,84974.9765625,84990.8515625,0.0
2025-12-12 11:00:00,84992.4296875,85147.0625,84986.7109375,85117.3125,0.0
2025-12-12 11:15:00,85117.3125,85217.03125,85110.9921875,85199.140625,0.0
2025-12-12 11:30:00,85199.140625,85227.7734375,85172.15625,85209.6171875,0.0
2025-12-12 11:45:00,85209.6171875,85253.859375,85174.59375,85240.4296875,0.0
2025-12-12 12:00:00,85239.890625,85280.6328125,85161.4765625,85193.6796875,0.0
2025-12-12 12:15:00,85193.6796875,85252.46875,85188.5234375,85235.03125,0.0
2025-12-12 12:30:00,85235.2265625,85271.0703125,85210.7265625,85219.3125,0.0
2025-12-12 12:45:00,85214.5625,85219.59375,85183.5,85205.4921875,0.0
2025-12-12 13:00:00,85206.109375,85246.1875,85169.4296875,85240.46875,0.0
2025-12-12 13:15:00,85240.78125,85252.7265625,85185.3984375,85185.5703125,0.0
2025-12-12 13:30:00,85185.921875,85236.2890625,85182.75,85215.2265625,0.0
2025-12-12 13:45:00,85215.2265625,85248.7109375,85208.328125,85222.40625,0.0
2025-12-12 14:00:00,85222.296875,85310.7421875,85220.078125,85268.9375,0.0
2025-12-12 14:15:00,85269.109375,85277.6015625,85214.2265625,85244.703125,0.0
2025-12-12 14:30:00,85241.3984375,85259.1484375,85196.609375,85225.7734375,0.0
2025-12-12 14:45:00,85224.03125,85228.4765625,85187.2109375,85212.90625,0.0
2025-12-12 15:00:00,85224.8984375,85320.8203125,85224.8984375,85310.34375,0.0
2025-12-12 15:15:00,85307.890625,85307.890625,85267.5234375,85267.65625,0.0
2025-12-15 09:15:00,84898.203125,85150.0390625,84868.9375,84875.4765625,0.0
2025-12-15 09:30:00,84873.953125,84944.15625,84864.328125,84872.578125,0.0
2025-12-15 09:45:00,84871.3984375,84999.328125,84841.03125,84996.8125,0.0
2025-12-15 10:00:00,84999.5234375,85033.078125,84965.15625,85033.03125,0.0
2025-12-15 10:15:00,85032.671875,85068.78125,84999.0625,85062.1484375,0.0
2025-12-15 10:30:00,85060.796875,85080.4765625,84969.796875,85028.96875,0.0
2025-12-15 10:45:00,85028.0234375,85131.8984375,85022.609375,85108.1015625,0.0
2025-12-15 11:00:00,85106.453125,85116.03125,85059.3984375,85073.3203125,0.0
2025-12-15 11:15:00,85073.4765625,85102.8828125,85024.0234375,85088.421875,0.0
2025-12-15 11:30:00,85087.859375,85096.3125,85005.953125,85020.3125,0.0
2025-12-15 11:45:00,85020.3125,85204.5703125,85020.3125,85192.2421875,0.0
2025-12-15 12:00:00,85194.421875,85239.09375,85176.921875,85205.34375,0.0
2025-12-15 12:15:00,85205.328125,85243.2734375,85192.109375,85220.2578125,0.0
